4	-6	2.9995	-6.00102	0	1177.03
4	-5	2.9995	-5.00085	0	1174.6
4	-4	2.9995	-4.00067	0	1173.89
4	-3	2.9995	-3.00047	0	1174.86
4	-2	2.9995	-2.00031	0	1174.48
4	-1	2.9995	-1.00015	0	1174.25
4	0	2.9995	-1.40728e-15	0	1174.18
4	1	2.9995	1.00015	0	1174.25
4	2	2.9995	2.00031	0	1174.48
4	3	2.9995	3.00047	0	1174.86
4	4	2.9995	4.00065	0	1175.41
4	5	2.9995	5.00083	0	1176.13
4	6	2.9995	6.00102	0	1177.03
4	7	2.9995	7.00124	0	1178.14
4	8	2.9995	8.00148	0	1179.47
4	9	2.9995	9.00177	0	1181.05
4	10	2.99949	10.0022	0	1182.91
4	11	2.99949	11.0025	0	1183.53
4	12	2.99948	12.0031	0	1176.95
4	13	2.99948	13.0037	0	1180
4	14	2.99946	14.0044	0	1183.51
4	15	2.99945	15.0052	0	1187.66
4	16	2.99942	16.0063	0	1192.63
4	17	2.99938	17.0077	0	1198.66
4	18	2.99932	18.0095	0	1206.1
4	19	2.99921	19.012	0	1215.45
4	20	2.99902	20.0155	0	1227.53
4	21	2.99864	21.0208	0	1243.62
4	22	2.99782	22.0289	0	1266.36
4	23	2.9958	23.0428	0	1300.55
4	24	2.98969	24.0693	0	1358.59
4	25	2.96339	25.1293	0	1486.27
4	26	2.7769	26.248	0	2011.51
4	27	4.5526	27.985	0	2233.88
5	-27	4.52391	-28.1077	0	1694.74
5	-26	4.19922e-08	-29.2521	0	8056.37
5	-25	2.96721	-25.3772	0	2911.24
5	-24	2.86359	-24.2221	0	2840.67
5	-23	2.95426	-23.1433	0	2634.15
5	-22	2.97941	-22.0981	0	2543.07
5	-21	2.98921	-21.0709	0	2489.87
5	-20	2.99372	-20.0534	0	2454.51
5	-19	2.99603	-19.0415	0	2428.99
5	-18	2.99731	-18.033	0	2409.64
5	-17	2.99807	-17.0267	0	2394.43
5	-16	2.99853	-16.022	0	2382.25
5	-15	2.99883	-15.0183	0	2372.26
5	-14	2.99903	-14.0153	0	2364
5	-13	2.99918	-13.0126	0	2364.99
5	-12	2.99926	-12.011	0	2351.23
5	-11	2.99933	-11.0094	0	2346.28
5	-10	2.99937	-10.008	0	2342.06
5	-9	2.99941	-9.00656	0	2347.24
5	-8	2.99944	-8.00571	0	2335.37
5	-7	2.99945	-7.0048	0	2332.95
5	-6	2.99947	-6.00396	0	2330.83
5	-5	2.99948	-5.0032	0	2329.11
5	-4	2.99949	-4.0025	0	2327.74
5	-3	2.99949	-3.00184	0	2326.7
5	-2	2.9995	-2.00121	0	2325.97
5	-1	2.9995	-1.0006	0	2325.54
5	0	2.9995	-1.63619e-15	0	2325.39
5	1	2.9995	1.0006	0	2325.54
5	2	2.9995	2.00121	0	2325.97
5	3	2.99949	3.00184	0	2326.7
5	4	2.99949	4.0025	0	2327.74
5	5	2.99948	5.0032	0	2329.12
5	6	2.99947	6.00396	0	2330.84
5	7	2.99945	7.0048	0	2332.95
5	8	2.99944	8.0056	0	2334.42
5	9	2.99941	9.00656	0	2347.24
5	10	2.99937	10.008	0	2342.06
5	11	2.99933	11.0094	0	2346.28
5	12	2.99926	12.011	0	2351.23
5	13	2.99918	13.0126	0	2364.99
5	14	2.99903	14.0153	0	2364
5	15	2.99883	15.0183	0	2372.26
5	16	2.99853	16.022	0	2382.25
5	17	2.99807	17.0267	0	2394.43
5	18	2.99731	18.033	0	2409.64
5	19	2.99603	19.0415	0	2428.99
5	20	2.99372	20.0534	0	2454.52
5	21	2.98921	21.0709	0	2489.87
5	22	2.97941	22.0981	0	2543.07
5	23	2.95426	23.1433	0	2634.14
5	24	2.86359	24.2221	0	2840.67
5	25	2.96721	25.3772	0	2911.24
5	26	3.14846e-08	29.2521	0	8056.37
5	27	4.52391	28.1077	0	1694.74
6	-27	4.757	-27.8601	0	1683.46
6	-26	4.64767	-27.8894	0	3918.45
6	-25	2.82801	-25.763	0	4504.13
6	-24	2.98279	-24.4102	0	4008.71
6	-23	2.82906	-23.2634	0	4047.2
6	-22	2.90373	-22.1965	0	3876.18
6	-21	2.95294	-21.1451	0	3760.43
6	-20	2.9737	-20.1105	0	3693.61
6	-19	2.98405	-19.0864	0	3648.98
6	-18	2.98975	-18.0691	0	3616.74
6	-17	2.99309	-17.0562	0	3592.23
6	-16	2.99516	-16.0463	0	3572.96
6	-15	2.99649	-15.0386	0	3557.43
6	-14	2.99738	-14.0325	0	3544.65
6	-13	2.99798	-13.0275	0	3534.08
6	-12	2.9984	-12.0234	0	3525.2
6	-11	2.9987	-11.0199	0	3517.72
6	-10	2.99893	-10.017	0	3511.33
6	-9	2.99908	-9.01443	0	3506.01
6	-8	2.9992	-8.0122	0	3501.47
6	-7	2.9993	-7.00993	0	3505.5
6	-6	2.99936	-6.00845	0	3494.51
6	-5	2.99941	-5.00683	0	3491.92
6	-4	2.99944	-4.00533	0	3489.87
6	-3	2.99947	-3.00392	0	3488.3
6	-2	2.99949	-2.00258	0	3487.2
6	-1	2.9995	-1.00128	0	3486.53
6	0	2.9995	-1.62646e-15	0	3486.28
6	1	2.9995	1.00128	0	3486.53
6	2	2.99949	2.00258	0	3487.2
6	3	2.99947	3.00392	0	3488.3
6	4	2.99944	4.00533	0	3489.87
6	5	2.99941	5.00683	0	3491.92
6	6	2.99936	6.00845	0	3494.51
6	7	2.99929	7.01022	0	3497.64
6	8	2.9992	8.0122	0	3501.47
6	9	2.99908	9.01443	0	3506.01
6	10	2.99893	10.017	0	3511.33
6	11	2.99872	11.0197	0	3517.23
6	12	2.99841	12.0234	0	3525.2
6	13	2.99798	13.0275	0	3534.09
6	14	2.99738	14.0325	0	3544.65
6	15	2.99649	15.0386	0	3557.43
6	16	2.99516	16.0463	0	3572.96
6	17	2.99309	17.0562	0	3592.23
6	18	2.98975	18.0691	0	3616.74
6	19	2.98406	19.0864	0	3648.98
6	20	2.9737	20.1105	0	3693.6
6	21	2.95294	21.1451	0	3760.43
6	22	2.90374	22.1965	0	3876.18
6	23	2.82906	23.2634	0	4047.2
6	24	2.98279	24.4102	0	4008.69
6	25	2.82801	25.763	0	4504.13
6	26	4.64767	27.8894	0	3918.45
6	27	4.75703	27.8601	0	1683.3
7	-27	6.58098	-27.8762	0	1570.33
7	-26	4.53565	-28.0243	0	4972.72
7	-25	2.88311	-26.211	0	5891.15
7	-24	2.93618	-24.6661	0	5355.79
7	-23	2.98719	-23.4226	0	5117.94
7	-22	2.89171	-22.2946	0	5123.66
7	-21	2.84351	-21.2313	0	5102.59
7	-20	2.92118	-20.1815	0	4962.91
7	-19	2.95393	-19.1438	0	4884.67
7	-18	2.97101	-18.1158	0	4832.74
7	-17	2.98084	-17.0947	0	4795.29
7	-16	2.98686	-16.0784	0	4766.86
7	-15	2.99072	-15.0656	0	4744.51
7	-14	2.9933	-14.0553	0	4726.49
7	-13	2.99505	-13.0469	0	4711.73
7	-12	2.99629	-12.0399	0	4699.46
7	-11	2.99717	-11.0341	0	4689.21
7	-10	2.9978	-10.0291	0	4680.57
7	-9	2.99828	-9.02468	0	4673.21
7	-8	2.99862	-8.02093	0	4667.17
7	-7	2.99888	-7.01755	0	4662.03
7	-6	2.99908	-6.01447	0	4657.66
7	-5	2.99923	-5.01174	0	4654.32
7	-4	2.99933	-4.00916	0	4651.57
7	-3	2.99941	-3.00674	0	4649.47
7	-2	2.99946	-2.00442	0	4647.86
7	-1	2.99949	-1.00226	0	4655.59
7	0	2.9995	-1.86955e-15	0	4654.62
7	1	2.99949	1.00226	0	4655.59
7	2	2.99946	2.00442	0	4647.86
7	3	2.99941	3.00674	0	4649.47
7	4	2.99933	4.00916	0	4651.57
7	5	2.99923	5.01174	0	4654.32
7	6	2.99908	6.01447	0	4657.67
7	7	2.99888	7.01755	0	4662.03
7	8	2.99863	8.02085	0	4666.99
7	9	2.99828	9.02461	0	4673.06
7	10	2.9978	10.0291	0	4680.58
7	11	2.99717	11.0341	0	4689.2
7	12	2.99629	12.0399	0	4699.46
7	13	2.99505	13.0469	0	4711.73
7	14	2.9933	14.0553	0	4726.49
7	15	2.99073	15.0656	0	4744.5
7	16	2.98686	16.0784	0	4766.86
7	17	2.98084	17.0947	0	4795.29
7	18	2.97101	18.1158	0	4832.74
7	19	2.95392	19.1438	0	4884.68
7	20	2.92118	20.1815	0	4962.91
7	21	2.84351	21.2313	0	5102.59
7	22	2.89171	22.2946	0	5123.66
7	23	2.98719	23.4226	0	5117.94
7	24	2.93618	24.6661	0	5355.79
7	25	2.88311	26.211	0	5891.14
7	26	4.53553	28.0246	0	4973.15
7	27	6.58098	27.8762	0	1570.33
8	-27	6.60557	-27.8682	0	2230.17
8	-26	4.52868	-28.0504	0	5106.7
8	-25	2.94054	-26.8389	0	7377.98
8	-24	2.97363	-24.8894	0	6575.44
8	-23	2.97544	-23.6069	0	6368.64
8	-22	2.98856	-22.4269	0	6232.65
8	-21	2.91912	-21.3166	0	6229.79
8	-20	2.77447	-20.2517	0	6321.54
8	-19	2.88716	-19.2084	0	6154.85
8	-18	2.93228	-18.1704	0	6066.53
8	-17	2.95621	-17.1405	0	6008.61
8	-16	2.97039	-16.117	0	5967
8	-15	2.97935	-15.0982	0	5935.47
8	-14	2.98526	-14.0831	0	5910.73
8	-13	2.9893	-13.0706	0	5890.84
8	-12	2.99212	-12.0603	0	5874.57
8	-11	2.99413	-11.0515	0	5861.1
8	-10	2.99559	-10.044	0	5849.89
8	-9	2.99667	-9.03748	0	5840.5
8	-8	2.99748	-8.03173	0	5832.59
8	-7	2.99808	-7.02666	0	5826.07
8	-6	2.99853	-6.02206	0	5820.65
8	-5	2.99888	-5.01759	0	5815.58
8	-4	2.99911	-4.01394	0	5812.76
8	-3	2.99929	-3.01026	0	5810.09
8	-2	2.99941	-2.00679	0	5816.71
8	-1	2.99948	-1.00335	0	5807.17
8	0	2.9995	-1.74532e-15	0	5806.81
8	1	2.99948	1.00335	0	5807.14
8	2	2.99941	2.00666	0	5816.77
8	3	2.99929	3.01026	0	5810.09
8	4	2.99911	4.01394	0	5812.76
8	5	2.99888	5.01759	0	5815.58
8	6	2.99853	6.02202	0	5820.57
8	7	2.99808	7.02666	0	5826.07
8	8	2.99748	8.03173	0	5832.59
8	9	2.99668	9.03742	0	5840.41
8	10	2.99559	10.044	0	5849.89
8	11	2.99413	11.0515	0	5861.1
8	12	2.99212	12.0603	0	5874.57
8	13	2.9893	13.0706	0	5890.84
8	14	2.98526	14.0831	0	5910.73
8	15	2.97935	15.0982	0	5935.47
8	16	2.97039	16.117	0	5967
8	17	2.95621	17.1405	0	6008.61
8	18	2.93228	18.1704	0	6066.53
8	19	2.88716	19.2084	0	6154.85
8	20	2.77447	20.2517	0	6321.54
8	21	2.91912	21.3166	0	6229.8
8	22	2.98856	22.4269	0	6232.65
8	23	2.97544	23.6069	0	6368.64
8	24	2.97364	24.8894	0	6575.43
8	25	2.94052	26.8389	0	7378
8	26	4.52864	28.0506	0	5107.25
8	27	6.60716	27.8677	0	2225.88
9	-27	8.51615	-27.8667	0	1585.47
9	-26	4.65145	-27.8874	0	5570.07
9	-25	1.60442e-08	-29.3066	0	12709.8
9	-24	2.94125	-25.1602	0	7869.87
9	-23	2.839	-23.7669	0	7748.48
9	-22	2.98949	-22.57	0	7440.33
9	-21	2.98862	-21.4271	0	7350.9
9	-20	2.93343	-20.3309	0	7346.68
9	-19	2.8391	-19.267	0	7396.46
9	-18	2.85223	-18.2276	0	7339.28
9	-17	2.91061	-17.1909	0	7240.88
9	-16	2.94114	-16.1604	0	7178
9	-15	2.95954	-15.1354	0	7133.08
9	-14	2.97141	-14.115	0	7099.15
9	-13	2.97941	-13.0981	0	7072.6
9	-12	2.98497	-12.0839	0	7051.31
9	-11	2.98893	-11.0718	0	7033.95
9	-10	2.99181	-10.0615	0	7019.65
9	-9	2.99393	-9.05245	0	7007.8
9	-8	2.99551	-8.04445	0	6997.91
9	-7	2.99669	-7.03737	0	6989.79
9	-6	2.99757	-6.03095	0	6983.09
9	-5	2.99824	-5.02505	0	6977.64
9	-4	2.99873	-4.01958	0	6973.37
9	-3	2.99909	-3.0144	0	6970.06
9	-2	2.99932	-2.00946	0	6967.69
9	-1	2.99946	-1.00471	0	6966.5
9	0	2.9995	-1.81217e-15	0	6966.06
9	1	2.99946	1.00471	0	6966.5
9	2	2.99932	2.00946	0	6967.69
9	3	2.99909	3.01442	0	6970.11
9	4	2.99873	4.01958	0	6973.37
9	5	2.99824	5.02505	0	6977.64
9	6	2.99757	6.03095	0	6983.09
9	7	2.9967	7.03732	0	6989.71
9	8	2.99551	8.04445	0	6997.91
9	9	2.99393	9.05245	0	7007.8
9	10	2.99181	10.0615	0	7019.65
9	11	2.98893	11.0718	0	7033.95
9	12	2.98497	12.0839	0	7051.31
9	13	2.9794	13.0981	0	7072.6
9	14	2.97141	14.115	0	7099.15
9	15	2.95953	15.1354	0	7133.09
9	16	2.94114	16.1604	0	7178
9	17	2.91061	17.1909	0	7240.88
9	18	2.85223	18.2276	0	7339.29
9	19	2.83909	19.2669	0	7396.47
9	20	2.93344	20.3309	0	7346.67
9	21	2.98862	21.4271	0	7350.9
9	22	2.9895	22.5699	0	7440.31
9	23	2.83899	23.7669	0	7748.48
9	24	2.94124	25.1602	0	7869.89
9	25	1.56499e-08	29.3066	0	12709.8
9	26	4.65145	27.8874	0	5570.07
9	27	8.51615	27.8667	0	1585.47
10	-27	8.57733	-27.86	0	2253.9
10	-26	4.78299	-27.8609	0	6355.7
10	-25	4.60125	-27.9227	0	9350.59
10	-24	2.96883	-25.3802	0	9075.7
10	-23	2.99224	-23.9403	0	8775.47
10	-22	2.88587	-22.7093	0	8758.32
10	-21	2.99573	-21.5432	0	8534.44
10	-20	2.98788	-20.4247	0	8472.06
10	-19	2.94114	-19.3396	0	8468.79
10	-18	2.86576	-18.279	0	8505.46
10	-17	2.81606	-17.2406	0	8519.11
10	-16	2.89034	-16.2063	0	8408.59
10	-15	2.927	-15.1758	0	8341.62
10	-14	2.94925	-14.1502	0	8294.19
10	-13	2.96381	-13.1286	0	8258.49
10	-12	2.97379	-12.1103	0	8230.63
10	-11	2.98084	-11.0947	0	8208.35
10	-10	2.98593	-10.0812	0	8190.28
10	-9	2.98967	-9.06936	0	8175.48
10	-8	2.99245	-8.05889	0	8163.29
10	-7	2.99453	-7.04955	0	8153.28
10	-6	2.9961	-6.04106	0	8145.1
10	-5	2.99729	-5.03318	0	8138.37
10	-4	2.99814	-4.02601	0	8133.31
10	-3	2.99877	-3.01913	0	8129.32
10	-2	2.99918	-2.01262	0	8126.66
10	-1	2.99942	-1.00626	0	8125.05
10	0	2.9995	-1.83509e-15	0	8133.22
10	1	2.99942	1.00626	0	8125.05
10	2	2.99918	2.01262	0	8126.66
10	3	2.99876	3.01915	0	8129.36
10	4	2.99814	4.02601	0	8133.31
10	5	2.99727	5.03326	0	8138.5
10	6	2.9961	6.04106	0	8145.1
10	7	2.99453	7.04955	0	8153.28
10	8	2.99245	8.05889	0	8163.29
10	9	2.98967	9.06936	0	8175.48
10	10	2.98593	10.0812	0	8190.28
10	11	2.98084	11.0947	0	8208.35
10	12	2.97379	12.1103	0	8230.62
10	13	2.96381	13.1286	0	8258.49
10	14	2.94925	14.1502	0	8294.19
10	15	2.927	15.1758	0	8341.62
10	16	2.89034	16.2063	0	8408.59
10	17	2.81606	17.2406	0	8519.12
10	18	2.86576	18.279	0	8505.46
10	19	2.94114	19.3396	0	8468.79
10	20	2.98788	20.4247	0	8472.06
10	21	2.99573	21.5432	0	8534.45
10	22	2.88586	22.7093	0	8758.33
10	23	2.99224	23.9403	0	8775.47
10	24	2.96883	25.3802	0	9075.69
10	25	4.59938	27.9244	0	9367.9
10	26	4.78325	27.8609	0	6355.12
10	27	8.57509	27.86	0	2260.7
11	-27	10.4424	-27.8626	0	1610.88
11	-26	6.61905	-27.865	0	6264.01
11	-25	4.5509	-27.9881	0	10398.9
11	-24	2.9442	-25.6566	0	10346.2
11	-23	2.96869	-24.1201	0	10000.9
11	-22	2.92554	-22.8227	0	9900.54
11	-21	2.94289	-21.6583	0	9779.27
11	-20	2.99856	-20.5217	0	9640.2
11	-19	2.98647	-19.4204	0	9595.35
11	-18	2.94488	-18.3442	0	9594.25
11	-17	2.88034	-17.2872	0	9624.91
11	-16	2.76923	-16.2488	0	9704.93
11	-15	2.87277	-15.2172	0	9569.9
11	-14	2.91484	-14.1873	0	9499.76
11	-13	2.94038	-13.1613	0	9450.62
11	-12	2.95728	-12.1389	0	9413.76
11	-11	2.969	-11.1195	0	9385.1
11	-10	2.97737	-10.1027	0	9362.28
11	-9	2.98349	-9.08793	0	9343.84
11	-8	2.98803	-8.07478	0	9328.85
11	-7	2.99143	-7.06297	0	9316.62
11	-6	2.99398	-6.05221	0	9306.7
11	-5	2.99588	-5.04236	0	9298.78
11	-4	2.99729	-4.03314	0	9292.56
11	-3	2.99831	-3.02436	0	9287.74
11	-2	2.99898	-2.01609	0	9284.63
11	-1	2.99938	-1.00795	0	9282.52
11	0	2.9995	-1.93796e-15	0	9282.07
11	1	2.99938	1.00795	0	9282.52
11	2	2.99898	2.01609	0	9284.62
11	3	2.99831	3.02436	0	9287.74
11	4	2.99729	4.03314	0	9292.56
11	5	2.99588	5.04233	0	9298.75
11	6	2.99398	6.05221	0	9306.7
11	7	2.99143	7.06297	0	9316.62
11	8	2.98803	8.07478	0	9328.85
11	9	2.98349	9.08793	0	9343.84
11	10	2.97737	10.1027	0	9362.27
11	11	2.969	11.1195	0	9385.1
11	12	2.95728	12.1389	0	9413.76
11	13	2.94038	13.1613	0	9450.62
11	14	2.91484	14.1873	0	9499.77
11	15	2.87277	15.2172	0	9569.91
11	16	2.76923	16.2488	0	9704.93
11	17	2.88034	17.2872	0	9624.9
11	18	2.94488	18.3442	0	9594.25
11	19	2.98646	19.4204	0	9595.35
11	20	2.99855	20.5217	0	9640.2
11	21	2.94289	21.6583	0	9779.27
11	22	2.92554	22.8227	0	9900.54
11	23	2.96869	24.1201	0	10000.9
11	24	2.9442	25.6566	0	10346.2
11	25	4.55198	27.9861	0	10387.7
11	26	6.61905	27.865	0	6264.01
11	27	10.4407	27.8628	0	1618.54
12	-27	12	-27	0	0
12	-26	6.61015	-27.867	0	7219.34
12	-25	4.54556	-27.999	0	11007.9
12	-24	2.9566	-25.8601	0	11559.6
12	-23	2.83057	-24.2639	0	11350.8
12	-22	2.99576	-22.957	0	10996.7
12	-21	2.79509	-21.7546	0	11117.3
12	-20	2.96979	-20.6181	0	10847.4
12	-19	2.99948	-19.503	0	10752.8
12	-18	2.98436	-18.4144	0	10720.6
12	-17	2.94585	-17.3454	0	10722.3
12	-16	2.88785	-16.292	0	10750.6
12	-15	2.78918	-15.2536	0	10822.6
12	-14	2.85917	-14.2243	0	10724.6
12	-13	2.90553	-13.1951	0	10652.5
12	-12	2.93363	-12.1689	0	10602.5
12	-11	2.95237	-11.1459	0	10565.2
12	-10	2.96551	-10.1257	0	10536.2
12	-9	2.97499	-9.10785	0	10513.2
12	-8	2.98197	-8.09188	0	10494.8
12	-7	2.98717	-7.07747	0	10479.9
12	-6	2.99106	-6.06433	0	10468
12	-5	2.99398	-5.05221	0	10458.5
12	-4	2.99613	-4.04088	0	10451.1
12	-3	2.99769	-3.03007	0	10445.4
12	-2	2.99871	-2.01986	0	10441.7
12	-1	2.99931	-1.00986	0	10439.4
12	0	2.9995	-1.9347e-15	0	10438.6
12	1	2.99931	1.00986	0	10439.4
12	2	2.99871	2.01986	0	10441.7
12	3	2.9977	3.02994	0	10445.2
12	4	2.99613	4.04088	0	10451.1
12	5	2.99398	5.0522	0	10458.5
12	6	2.99106	6.06433	0	10468
12	7	2.98717	7.07747	0	10479.9
12	8	2.98197	8.09188	0	10494.8
12	9	2.97499	9.10785	0	10513.2
12	10	2.96551	10.1257	0	10536.2
12	11	2.95237	11.1459	0	10565.2
12	12	2.93362	12.1689	0	10602.5
12	13	2.90553	13.1951	0	10652.5
12	14	2.85918	14.2243	0	10724.6
12	15	2.78918	15.2536	0	10822.6
12	16	2.88787	16.292	0	10750.6
12	17	2.94585	17.3454	0	10722.3
12	18	2.98436	18.4144	0	10720.6
12	19	2.99948	19.503	0	10752.8
12	20	2.96979	20.6181	0	10847.4
12	21	2.79509	21.7546	0	11117.3
12	22	2.99577	22.957	0	10996.7
12	23	2.83058	24.2639	0	11350.8
12	24	2.9566	25.8601	0	11559.6
12	25	4.54556	27.999	0	11007.9
12	26	6.61015	27.867	0	7219.34
12	27	12	27	0	0
13	-27	12.3608	-27.861	0	1664.33
13	-26	6.62351	-27.8641	0	8120.51
13	-25	4.52722	-28.0581	0	11832.7
13	-24	2.96447	-26.1275	0	12803.6
13	-23	2.98474	-24.4154	0	12347.6
13	-22	2.98325	-23.0886	0	12183.7
13	-21	2.95125	-21.8525	0	12115.1
13	-20	2.88624	-20.709	0	12109.9
13	-19	2.98454	-19.5851	0	11937.2
13	-18	2.99909	-18.4857	0	11870.2
13	-17	2.98148	-17.4069	0	11847.8
13	-16	2.94458	-16.3438	0	11852.9
13	-15	2.89035	-15.2937	0	11881
13	-14	2.80343	-14.2563	0	11944.5
13	-13	2.85078	-13.2282	0	11872.3
13	-12	2.89977	-12.1995	0	11799.9
13	-11	2.92951	-11.1733	0	11750
13	-10	2.94953	-10.1498	0	11712.8
13	-9	2.96369	-9.12879	0	11684.1
13	-8	2.97398	-8.10993	0	11661.4
13	-7	2.98159	-7.09283	0	11643.4
13	-6	2.98727	-6.07718	0	11629
13	-5	2.9915	-5.06269	0	11617.6
13	-4	2.99462	-4.04912	0	11608.8
13	-3	2.99685	-3.03625	0	11602.2
13	-2	2.99836	-2.02385	0	11597.6
13	-1	2.99922	-1.01186	0	11595
13	0	2.9995	-1.88627e-15	0	11594.1
13	1	2.99922	1.01186	0	11595
13	2	2.99836	2.02389	0	11597.7
13	3	2.99685	3.03625	0	11602.3
13	4	2.99462	4.04912	0	11608.8
13	5	2.9915	5.06269	0	11617.6
13	6	2.98727	6.07718	0	11629
13	7	2.98159	7.09283	0	11643.4
13	8	2.97398	8.10992	0	11661.4
13	9	2.96369	9.1288	0	11684.1
13	10	2.94953	10.1498	0	11712.8
13	11	2.92951	11.1733	0	11750
13	12	2.89977	12.1995	0	11799.9
13	13	2.85078	13.2282	0	11872.3
13	14	2.80343	14.2563	0	11944.5
13	15	2.89035	15.2937	0	11881
13	16	2.94458	16.3438	0	11852.9
13	17	2.98148	17.4069	0	11847.8
13	18	2.99909	18.4857	0	11870.2
13	19	2.98454	19.5851	0	11937.2
13	20	2.88624	20.709	0	12109.9
13	21	2.95124	21.8525	0	12115.1
13	22	2.98325	23.0886	0	12183.7
13	23	2.98474	24.4154	0	12347.6
13	24	2.96448	26.1275	0	12803.6
13	25	4.52722	28.0581	0	11832.7
13	26	6.62351	27.8641	0	8120.51
13	27	12.362	27.8609	0	1659.01
14	-27	14	-27	0	0
14	-26	6.60558	-27.8682	0	9132.63
14	-25	4.52731	-28.1399	0	12461.3
14	-24	2.9542	-26.3566	0	14122
14	-23	2.98843	-24.5735	0	13517.3
14	-22	2.88576	-23.2093	0	13464
14	-21	2.9959	-21.9578	0	13226.8
14	-20	2.86931	-20.7809	0	13291.6
14	-19	2.93757	-19.6645	0	13153.1
14	-18	2.99301	-18.5566	0	13039.3
14	-17	2.99758	-17.4691	0	12991.2
14	-16	2.97766	-16.3979	0	12977
14	-15	2.94121	-15.3397	0	12985.9
14	-14	2.88865	-14.2926	0	13015.5
14	-13	2.80483	-13.2566	0	13078.6
14	-12	2.84845	-12.2293	0	13012.8
14	-11	2.89798	-11.2009	0	12942
14	-10	2.92836	-10.1745	0	12893.2
14	-9	2.94901	-9.15048	0	12856.9
14	-8	2.96374	-8.12872	0	12828.9
14	-7	2.9745	-7.10886	0	12807
14	-6	2.98246	-6.09062	0	12789.7
14	-5	2.98837	-5.07368	0	12776.2
14	-4	2.99272	-4.05779	0	12765.8
14	-3	2.99582	-3.04267	0	12758
14	-2	2.99791	-2.02813	0	12752.7
14	-1	2.99912	-1.01378	0	12748.9
14	0	2.9995	-2.04151e-15	0	12757.1
14	1	2.99912	1.01378	0	12748.9
14	2	2.99791	2.02813	0	12752.7
14	3	2.99583	3.04267	0	12758
14	4	2.99272	4.05779	0	12765.8
14	5	2.98837	5.07368	0	12776.2
14	6	2.98246	6.09063	0	12789.7
14	7	2.9745	7.10886	0	12807
14	8	2.96374	8.12872	0	12828.9
14	9	2.94902	9.15047	0	12856.9
14	10	2.92836	10.1745	0	12893.2
14	11	2.89799	11.2009	0	12942
14	12	2.84845	12.2293	0	13012.8
14	13	2.80483	13.2566	0	13078.6
