x,y
19.63294,70.135826
22.087059,74.386482
22.087059,70.135826
24.541176,70.135826
24.541176,74.386482
26.995293,70.135826
26.995293,74.386482
29.449411,74.386482
29.449411,70.135826
31.903528,74.386482
31.903528,70.135826
34.357647,70.135826
34.357647,74.386482
36.811764,70.135826
36.811764,74.386482
39.265881,74.386482
39.265881,70.135826
41.719997,74.386482
41.719997,70.135826
44.174118,70.135826
44.174118,74.386482
46.628235,70.135826
46.628235,74.386482
49.082352,74.386482
49.082352,70.135826
51.536469,74.386482
51.536469,70.135826
53.990585,70.135826
53.990585,74.386482
56.444706,70.135826
56.444706,74.386482
58.898823,74.386482
58.898823,70.135826
61.35294,74.386482
61.35294,70.135826
63.807056,70.135826
63.807056,74.386482
66.261177,70.135826
66.261177,74.386482
68.715294,74.386482
68.715294,70.135826
71.169411,74.386482
71.169411,70.135826
73.623528,70.135826
73.623528,74.386482
76.077644,70.135826
76.077644,74.386482
78.531761,74.386482
78.531761,70.135826
80.985878,74.386482
80.985878,70.135826
83.439995,70.135826
83.439995,74.386482
85.894112,70.135826
85.894112,74.386482
88.348236,74.386482
88.348236,70.135826
90.802353,74.386482
90.802353,70.135826
93.25647,70.135826
93.25647,74.386482
95.710587,70.135826
95.710587,74.386482
98.164703,74.386482
98.164703,70.135826
100.61882,74.386482
100.61882,70.135826
103.07294,70.135826
103.07294,74.386482
105.52705,70.135826
105.52705,74.386482
107.98117,74.386482
107.98117,70.135826
110.43529,74.386482
110.43529,70.135826
112.88941,70.135826
112.88941,74.386482
115.34353,70.135826
117.79765,72.261154
122.70588,72.261154
127.61411,72.261154
132.52235,72.261154
137.43059,72.261154
142.33882,72.261154
147.24706,72.261154
152.15529,72.261154
157.06352,72.261154
161.97176,72.261154
166.87999,72.261154
171.78822,72.261154
176.69647,72.261154
181.60471,72.261154
186.51294,72.261154
191.42117,72.261154
196.32941,72.261154
201.23764,72.261154
206.14587,72.261154
211.05411,72.261154
215.96234,72.261154
220.87057,72.261154
225.77882,72.261154
230.68706,72.261154
235.59529,72.261154
240.50352,72.261154
245.41176,72.261154
250.31999,72.261154
255.22823,72.261154
260.13647,72.261154
-260.13647,80.762466
-255.22823,80.762466
-250.31999,80.762466
-245.41176,80.762466
-240.50352,80.762466
-235.59529,80.762466
-230.68706,80.762466
-225.77882,80.762466
-220.87057,80.762466
-215.96234,80.762466
-211.05411,80.762466
-206.14587,80.762466
-201.23764,80.762466
-196.32941,80.762466
-191.42117,80.762466
-186.51294,80.762466
-181.60471,80.762466
-176.69647,80.762466
-171.78822,80.762466
-166.87999,80.762466
-161.97176,80.762466
-157.06352,80.762466
-152.15529,80.762466
-147.24706,80.762466
-142.33882,80.762466
-137.43059,80.762466
-132.52235,80.762466
-127.61411,80.762466
-122.70588,80.762466
-117.79765,80.762466
-112.88941,80.762466
-110.43529,78.637138
-107.98117,78.637138
-107.98117,82.887802
-105.52705,78.637138
-105.52705,82.887802
-103.07294,82.887802
-103.07294,78.637138
-100.61882,82.887802
-100.61882,78.637138
-98.164703,78.637138
-98.164703,82.887802
-95.710587,78.637138
-95.710587,82.887802
-93.25647,82.887802
-93.25647,78.637138
-90.802353,82.887802
-90.802353,78.637138
-88.348236,78.637138
-88.348236,82.887802
-85.894112,78.637138
-85.894112,82.887802
-83.439995,82.887802
-83.439995,78.637138
-80.985878,82.887802
-80.985878,78.637138
-78.531761,78.637138
-78.531761,82.887802
-76.077644,78.637138
-76.077644,82.887802
-73.623528,82.887802
-73.623528,78.637138
-71.169411,82.887802
-71.169411,78.637138
-68.715294,78.637138
-68.715294,82.887802
-66.261177,78.637138
-66.261177,82.887802
-63.807056,82.887802
-63.807056,78.637138
-61.35294,82.887802
-61.35294,78.637138
-58.898823,78.637138
-58.898823,82.887802
-56.444706,78.637138
-56.444706,82.887802
-53.990585,82.887802
-53.990585,78.637138
-51.536469,82.887802
-51.536469,78.637138
-49.082352,78.637138
-49.082352,82.887802
-46.628235,78.637138
-46.628235,82.887802
-44.174118,82.887802
-44.174118,78.637138
-41.719997,82.887802
-41.719997,78.637138
-39.265881,78.637138
-39.265881,82.887802
-36.811764,78.637138
-36.811764,82.887802
-34.357647,82.887802
-34.357647,78.637138
-31.903528,82.887802
-31.903528,78.637138
-29.449411,78.637138
-29.449411,82.887802
-26.995293,78.637138
-26.995293,82.887802
-24.541176,82.887802
-24.541176,78.637138
-22.087059,82.887802
-22.087059,78.637138
-19.63294,78.637138
-19.63294,82.887802
-17.178823,78.637138
-17.178823,82.887802
-14.724706,82.887802
-14.724706,78.637138
-12.270588,82.887802
-12.270588,78.637138
-9.8164701,78.637138
-9.8164701,82.887802
-7.3623528,78.637138
-7.3623528,82.887802
-4.9082351,82.887802
-4.9082351,78.637138
-2.4541175,82.887802
-2.4541175,78.637138
0.0,78.637138
0.0,82.887802
2.4541175,78.637138
2.4541175,82.887802
4.9082351,82.887802
4.9082351,78.637138
7.3623528,82.887802
7.3623528,78.637138
9.8164701,78.637138
9.8164701,82.887802
12.270588,78.637138
12.270588,82.887802
14.724706,82.887802
14.724706,78.637138
17.178823,82.887802
17.178823,78.637138
19.63294,78.637138
19.63294,82.887802
22.087059,78.637138
22.087059,82.887802
24.541176,82.887802
24.541176,78.637138
26.995293,82.887802
26.995293,78.637138
29.449411,78.637138
29.449411,82.887802
31.903528,78.637138
31.903528,82.887802
34.357647,82.887802
34.357647,78.637138
36.811764,82.887802
36.811764,78.637138
39.265881,78.637138
39.265881,82.887802
41.719997,78.637138
41.719997,82.887802
44.174118,82.887802
44.174118,78.637138
46.628235,82.887802
46.628235,78.637138
49.082352,78.637138
49.082352,82.887802
51.536469,78.637138
51.536469,82.887802
53.990585,82.887802
53.990585,78.637138
56.444706,82.887802
56.444706,78.637138
58.898823,78.637138
58.898823,82.887802
61.35294,78.637138
61.35294,82.887802
63.807056,82.887802
63.807056,78.637138
66.261177,82.887802
66.261177,78.637138
68.715294,78.637138
68.715294,82.887802
71.169411,78.637138
71.169411,82.887802
73.623528,82.887802
73.623528,78.637138
76.077644,82.887802
76.077644,78.637138
78.531761,78.637138
78.531761,82.887802
80.985878,78.637138
80.985878,82.887802
83.439995,82.887802
83.439995,78.637138
85.894112,82.887802
85.894112,78.637138
88.348236,78.637138
88.348236,82.887802
90.802353,78.637138
90.802353,82.887802
93.25647,82.887802
93.25647,78.637138
95.710587,82.887802
95.710587,78.637138
98.164703,78.637138
98.164703,82.887802
100.61882,78.637138
100.61882,82.887802
103.07294,82.887802
103.07294,78.637138
105.52705,82.887802
105.52705,78.637138
107.98117,78.637138
107.98117,82.887802
110.43529,78.637138
112.88941,80.762466
117.79765,80.762466
122.70588,80.762466
127.61411,80.762466
132.52235,80.762466
137.43059,80.762466
142.33882,80.762466
147.24706,80.762466
152.15529,80.762466
157.06352,80.762466
161.97176,80.762466
166.87999,80.762466
171.78822,80.762466
176.69647,80.762466
181.60471,80.762466
186.51294,80.762466
191.42117,80.762466
196.32941,80.762466
201.23764,80.762466
206.14587,80.762466
211.05411,80.762466
215.96234,80.762466
220.87057,80.762466
225.77882,80.762466
230.68706,80.762466
235.59529,80.762466
240.50352,80.762466
245.41176,80.762466
250.31999,80.762466
255.22823,80.762466
260.13647,80.762466
-255.22823,89.263786
-250.31999,89.263786
-245.41176,89.263786
-240.50352,89.263786
-235.59529,89.263786
-230.68706,89.263786
-225.77882,89.263786
-220.87057,89.263786
-215.96234,89.263786
-211.05411,89.263786
-206.14587,89.263786
-201.23764,89.263786
-196.32941,89.263786
-191.42117,89.263786
-186.51294,89.263786
-181.60471,89.263786
-176.69647,89.263786
-171.78822,89.263786
-166.87999,89.263786
-161.97176,89.263786
-157.06352,89.263786
-152.15529,89.263786
-147.24706,89.263786
-142.33882,89.263786
-137.43059,89.263786
-132.52235,89.263786
-127.61411,89.263786
-122.70588,89.263786
-117.79765,89.263786
-112.88941,89.263786
-107.98117,89.263786
-105.52705,87.138458
-103.07294,87.138458
-103.07294,91.389114
-100.61882,87.138458
-100.61882,91.389114
-98.164703,91.389114
-98.164703,87.138458
-95.710587,91.389114
-95.710587,87.138458
-93.25647,87.138458
-93.25647,91.389114
-90.802353,87.138458
-90.802353,91.389114
-88.348236,91.389114
-88.348236,87.138458
-85.894112,91.389114
-85.894112,87.138458
-83.439995,87.138458
-83.439995,91.389114
-80.985878,87.138458
-80.985878,91.389114
-78.531761,91.389114
-78.531761,87.138458
-76.077644,91.389114
-76.077644,87.138458
-73.623528,87.138458
-73.623528,91.389114
-71.169411,87.138458
-71.169411,91.389114
-68.715294,91.389114
-68.715294,87.138458
-66.261177,91.389114
-66.261177,87.138458
-63.807056,87.138458
-63.807056,91.389114
-61.35294,87.138458
-61.35294,91.389114
-58.898823,91.389114
-58.898823,87.138458
-56.444706,91.389114
-56.444706,87.138458
-53.990585,87.138458
-53.990585,91.389114
-51.536469,87.138458
-51.536469,91.389114
-49.082352,91.389114
-49.082352,87.138458
-46.628235,91.389114
-46.628235,87.138458
-44.174118,87.138458
-44.174118,91.389114
-41.719997,87.138458
-41.719997,91.389114
-39.265881,91.389114
-39.265881,87.138458
-36.811764,91.389114
-36.811764,87.138458
-34.357647,87.138458
-34.357647,91.389114
-31.903528,87.138458
-31.903528,91.389114
-29.449411,91.389114
-29.449411,87.138458
-26.995293,91.389114
-26.995293,87.138458
-24.541176,87.138458
-24.541176,91.389114
-22.087059,87.138458
-22.087059,91.389114
-19.63294,91.389114
-19.63294,87.138458
-17.178823,91.389114
-17.178823,87.138458
-14.724706,87.138458
-14.724706,91.389114
-12.270588,87.138458
-12.270588,91.389114
-9.8164701,91.389114
-9.8164701,87.138458
-7.3623528,91.389114
-7.3623528,87.138458
-4.9082351,87.138458
-4.9082351,91.389114
-2.4541175,87.138458
-2.4541175,91.389114
0.0,91.389114
0.0,87.138458
2.4541175,91.389114
2.4541175,87.138458
4.9082351,87.138458
4.9082351,91.389114
7.3623528,87.138458
7.3623528,91.389114
9.8164701,91.389114
9.8164701,87.138458
12.270588,91.389114
12.270588,87.138458
14.724706,87.138458
14.724706,91.389114
17.178823,87.138458
17.178823,91.389114
19.63294,91.389114
19.63294,87.138458
22.087059,91.389114
22.087059,87.138458
24.541176,87.138458
24.541176,91.389114
26.995293,87.138458
26.995293,91.389114
29.449411,91.389114
29.449411,87.138458
31.903528,91.389114
31.903528,87.138458
34.357647,87.138458
34.357647,91.389114
36.811764,87.138458
36.811764,91.389114
39.265881,91.389114
39.265881,87.138458
41.719997,91.389114
41.719997,87.138458
44.174118,87.138458
44.174118,91.389114
46.628235,87.138458
46.628235,91.389114
49.082352,91.389114
49.082352,87.138458
51.536469,91.389114
51.536469,87.138458
53.990585,87.138458
53.990585,91.389114
56.444706,87.138458
56.444706,91.389114
58.898823,91.389114
58.898823,87.138458
61.35294,91.389114
61.35294,87.138458
63.807056,87.138458
63.807056,91.389114
66.261177,87.138458
66.261177,91.389114
68.715294,91.389114
68.715294,87.138458
71.169411,91.389114
71.169411,87.138458
73.623528,87.138458
73.623528,91.389114
76.077644,87.138458
76.077644,91.389114
78.531761,91.389114
78.531761,87.138458
80.985878,91.389114
80.985878,87.138458
83.439995,87.138458
83.439995,91.389114
85.894112,87.138458
85.894112,91.389114
88.348236,91.389114
88.348236,87.138458
90.802353,91.389114
90.802353,87.138458
93.25647,87.138458
93.25647,91.389114
95.710587,87.138458
95.710587,91.389114
98.164703,91.389114
98.164703,87.138458
100.61882,91.389114
100.61882,87.138458
103.07294,87.138458
103.07294,91.389114
105.52705,87.138458
107.98117,89.263786
112.88941,89.263786
117.79765,89.263786
122.70588,89.263786
127.61411,89.263786
132.52235,89.263786
137.43059,89.263786
142.33882,89.263786
147.24706,89.263786
152.15529,89.263786
157.06352,89.263786
161.97176,89.263786
166.87999,89.263786
171.78822,89.263786
176.69647,89.263786
181.60471,89.263786
186.51294,89.263786
191.42117,89.263786
196.32941,89.263786
201.23764,89.263786
206.14587,89.263786
211.05411,89.263786
215.96234,89.263786
220.87057,89.263786
225.77882,89.263786
230.68706,89.263786
235.59529,89.263786
240.50352,89.263786
245.41176,89.263786
250.31999,89.263786
255.22823,89.263786
-250.31999,97.765099
-245.41176,97.765099
-240.50352,97.765099
-235.59529,97.765099
-230.68706,97.765099
-225.77882,97.765099
-220.87057,97.765099
-215.96234,97.765099
-211.05411,97.765099
-206.14587,97.765099
-201.23764,97.765099
-196.32941,97.765099
-191.42117,97.765099
-186.51294,97.765099
-181.60471,97.765099
-176.69647,97.765099
-171.78822,97.765099
-166.87999,97.765099
-161.97176,97.765099
-157.06352,97.765099
-152.15529,97.765099
-147.24706,97.765099
-142.33882,97.765099
-137.43059,97.765099
-132.52235,97.765099
-127.61411,97.765099
-122.70588,97.765099
-117.79765,97.765099
-112.88941,97.765099
-107.98117,97.765099
-103.07294,97.765099
-100.61882,95.639771
-98.164703,95.639771
-98.164703,99.890427
-95.710587,95.639771
-95.710587,99.890427
-93.25647,99.890427
-93.25647,95.639771
-90.802353,99.890427
-90.802353,95.639771
-88.348236,95.639771
-88.348236,99.890427
-85.894112,95.639771
-85.894112,99.890427
-83.439995,99.890427
-83.439995,95.639771
-80.985878,99.890427
-80.985878,95.639771
-78.531761,95.639771
-78.531761,99.890427
-76.077644,95.639771
-76.077644,99.890427
-73.623528,99.890427
-73.623528,95.639771
-71.169411,99.890427
-71.169411,95.639771
-68.715294,95.639771
-68.715294,99.890427
-66.261177,95.639771
-66.261177,99.890427
-63.807056,99.890427
-63.807056,95.639771
-61.35294,99.890427
-61.35294,95.639771
-58.898823,95.639771
-58.898823,99.890427
-56.444706,95.639771
-56.444706,99.890427
-53.990585,99.890427
-53.990585,95.639771
-51.536469,99.890427
-51.536469,95.639771
-49.082352,95.639771
-49.082352,99.890427
-46.628235,95.639771
-46.628235,99.890427
-44.174118,99.890427
-44.174118,95.639771
-41.719997,99.890427
-41.719997,95.639771
-39.265881,95.639771
-39.265881,99.890427
-36.811764,95.639771
-36.811764,99.890427
-34.357647,99.890427
-34.357647,95.639771
-31.903528,99.890427
-31.903528,95.639771
-29.449411,95.639771
-29.449411,99.890427
-26.995293,95.639771
-26.995293,99.890427
-24.541176,99.890427
-24.541176,95.639771
-22.087059,99.890427
-22.087059,95.639771
-19.63294,95.639771
-19.63294,99.890427
-17.178823,95.639771
-17.178823,99.890427
-14.724706,99.890427
-14.724706,95.639771
-12.270588,99.890427
-12.270588,95.639771
-9.8164701,95.639771
-9.8164701,99.890427
-7.3623528,95.639771
-7.3623528,99.890427
-4.9082351,99.890427
-4.9082351,95.639771
-2.4541175,99.890427
-2.4541175,95.639771
0.0,95.639771
0.0,99.890427
2.4541175,95.639771
2.4541175,99.890427
4.9082351,99.890427
4.9082351,95.639771
7.3623528,99.890427
7.3623528,95.639771
9.8164701,95.639771
9.8164701,99.890427
12.270588,95.639771
12.270588,99.890427
14.724706,99.890427
14.724706,95.639771
17.178823,99.890427
17.178823,95.639771
19.63294,95.639771
19.63294,99.890427
22.087059,95.639771
22.087059,99.890427
24.541176,99.890427
24.541176,95.639771
26.995293,99.890427
26.995293,95.639771
29.449411,95.639771
29.449411,99.890427
31.903528,95.639771
31.903528,99.890427
34.357647,99.890427
34.357647,95.639771
36.811764,99.890427
36.811764,95.639771
39.265881,95.639771
39.265881,99.890427
41.719997,95.639771
41.719997,99.890427
44.174118,99.890427
44.174118,95.639771
46.628235,99.890427
46.628235,95.639771
49.082352,95.639771
49.082352,99.890427
51.536469,95.639771
51.536469,99.890427
53.990585,99.890427
53.990585,95.639771
56.444706,99.890427
56.444706,95.639771
58.898823,95.639771
58.898823,99.890427
61.35294,95.639771
61.35294,99.890427
63.807056,99.890427
63.807056,95.639771
66.261177,99.890427
66.261177,95.639771
68.715294,95.639771
68.715294,99.890427
71.169411,95.639771
71.169411,99.890427
73.623528,99.890427
73.623528,95.639771
76.077644,99.890427
76.077644,95.639771
78.531761,95.639771
78.531761,99.890427
80.985878,95.639771
80.985878,99.890427
83.439995,99.890427
83.439995,95.639771
85.894112,99.890427
85.894112,95.639771
88.348236,95.639771
88.348236,99.890427
90.802353,95.639771
90.802353,99.890427
93.25647,99.890427
93.25647,95.639771
95.710587,99.890427
95.710587,95.639771
98.164703,95.639771
98.164703,99.890427
100.61882,95.639771
103.07294,97.765099
107.98117,97.765099
112.88941,97.765099
117.79765,97.765099
122.70588,97.765099
127.61411,97.765099
132.52235,97.765099
137.43059,97.765099
142.33882,97.765099
147.24706,97.765099
152.15529,97.765099
157.06352,97.765099
161.97176,97.765099
166.87999,97.765099
171.78822,97.765099
176.69647,97.765099
181.60471,97.765099
186.51294,97.765099
191.42117,97.765099
196.32941,97.765099
201.23764,97.765099
206.14587,97.765099
211.05411,97.765099
215.96234,97.765099
220.87057,97.765099
225.77882,97.765099
230.68706,97.765099
235.59529,97.765099
240.50352,97.765099
245.41176,97.765099
250.31999,97.765099
-250.31999,106.26641
-245.41176,106.26641
-240.50352,106.26641
-235.59529,106.26641
-230.68706,106.26641
-225.77882,106.26641
-220.87057,106.26641
-215.96234,106.26641
-211.05411,106.26641
-206.14587,106.26641
-201.23764,106.26641
-196.32941,106.26641
-191.42117,106.26641
-186.51294,106.26641
-181.60471,106.26641
-176.69647,106.26641
-171.78822,106.26641
-166.87999,106.26641
-161.97176,106.26641
-157.06352,106.26641
-152.15529,106.26641
-147.24706,106.26641
-142.33882,106.26641
-137.43059,106.26641
-132.52235,106.26641
-127.61411,106.26641
-122.70588,106.26641
-117.79765,106.26641
-112.88941,106.26641
-107.98117,106.26641
-103.07294,106.26641
-98.164703,106.26641
-95.710587,104.14108
-93.25647,104.14108
-93.25647,108.39174
-90.802353,104.14108
-90.802353,108.39174
-88.348236,108.39174
-88.348236,104.14108
-85.894112,108.39174
-85.894112,104.14108
-83.439995,104.14108
-83.439995,108.39174
-80.985878,104.14108
-80.985878,108.39174
-78.531761,108.39174
-78.531761,104.14108
-76.077644,108.39174
-76.077644,104.14108
-73.623528,104.14108
-73.623528,108.39174
-71.169411,104.14108
-71.169411,108.39174
-68.715294,108.39174
-68.715294,104.14108
-66.261177,108.39174
-66.261177,104.14108
-63.807056,104.14108
-63.807056,108.39174
-61.35294,104.14108
-61.35294,108.39174
-58.898823,108.39174
-58.898823,104.14108
-56.444706,108.39174
-56.444706,104.14108
-53.990585,104.14108
-53.990585,108.39174
-51.536469,104.14108
-51.536469,108.39174
-49.082352,108.39174
-49.082352,104.14108
-46.628235,108.39174
-46.628235,104.14108
-44.174118,104.14108
-44.174118,108.39174
-41.719997,104.14108
-41.719997,108.39174
-39.265881,108.39174
-39.265881,104.14108
-36.811764,108.39174
-36.811764,104.14108
-34.357647,104.14108
-34.357647,108.39174
-31.903528,104.14108
-31.903528,108.39174
-29.449411,108.39174
-29.449411,104.14108
-26.995293,108.39174
-26.995293,104.14108
-24.541176,104.14108
-24.541176,108.39174
-22.087059,104.14108
-22.087059,108.39174
-19.63294,108.39174
-19.63294,104.14108
-17.178823,108.39174
-17.178823,104.14108
-14.724706,104.14108
-14.724706,108.39174
-12.270588,104.14108
-12.270588,108.39174
-9.8164701,108.39174
-9.8164701,104.14108
-7.3623528,108.39174
-7.3623528,104.14108
-4.9082351,104.14108
-4.9082351,108.39174
-2.4541175,104.14108
-2.4541175,108.39174
0.0,108.39174
0.0,104.14108
2.4541175,108.39174
2.4541175,104.14108
4.9082351,104.14108
4.9082351,108.39174
7.3623528,104.14108
7.3623528,108.39174
9.8164701,108.39174
9.8164701,104.14108
12.270588,108.39174
12.270588,104.14108
14.724706,104.14108
14.724706,108.39174
17.178823,104.14108
17.178823,108.39174
19.63294,108.39174
19.63294,104.14108
22.087059,108.39174
22.087059,104.14108
24.541176,104.14108
24.541176,108.39174
26.995293,104.14108
26.995293,108.39174
29.449411,108.39174
29.449411,104.14108
31.903528,108.39174
31.903528,104.14108
34.357647,104.14108
34.357647,108.39174
36.811764,104.14108
36.811764,108.39174
39.265881,108.39174
39.265881,104.14108
41.719997,108.39174
41.719997,104.14108
44.174118,104.14108
44.174118,108.39174
46.628235,104.14108
46.628235,108.39174
49.082352,108.39174
49.082352,104.14108
51.536469,108.39174
51.536469,104.14108
53.990585,104.14108
53.990585,108.39174
56.444706,104.14108
56.444706,108.39174
58.898823,108.39174
58.898823,104.14108
61.35294,108.39174
61.35294,104.14108
63.807056,104.14108
63.807056,108.39174
66.261177,104.14108
66.261177,108.39174
68.715294,108.39174
68.715294,104.14108
71.169411,108.39174
71.169411,104.14108
73.623528,104.14108
73.623528,108.39174
76.077644,104.14108
76.077644,108.39174
78.531761,108.39174
78.531761,104.14108
80.985878,108.39174
80.985878,104.14108
83.439995,104.14108
83.439995,108.39174
85.894112,104.14108
85.894112,108.39174
88.348236,108.39174
88.348236,104.14108
90.802353,108.39174
90.802353,104.14108
93.25647,104.14108
93.25647,108.39174
95.710587,104.14108
98.164703,106.26641
103.07294,106.26641
107.98117,106.26641
112.88941,106.26641
117.79765,106.26641
122.70588,106.26641
127.61411,106.26641
132.52235,106.26641
137.43059,106.26641
142.33882,106.26641
147.24706,106.26641
152.15529,106.26641
157.06352,106.26641
161.97176,106.26641
166.87999,106.26641
171.78822,106.26641
176.69647,106.26641
181.60471,106.26641
186.51294,106.26641
191.42117,106.26641
196.32941,106.26641
201.23764,106.26641
206.14587,106.26641
211.05411,106.26641
215.96234,106.26641
220.87057,106.26641
225.77882,106.26641
230.68706,106.26641
235.59529,106.26641
240.50352,106.26641
245.41176,106.26641
250.31999,106.26641
-245.41176,114.76772
-240.50352,114.76772
-235.59529,114.76772
-230.68706,114.76772
-225.77882,114.76772
-220.87057,114.76772
-215.96234,114.76772
-211.05411,114.76772
-206.14587,114.76772
-201.23764,114.76772
-196.32941,114.76772
-191.42117,114.76772
-186.51294,114.76772
-181.60471,114.76772
-176.69647,114.76772
-171.78822,114.76772
-166.87999,114.76772
-161.97176,114.76772
-157.06352,114.76772
-152.15529,114.76772
-147.24706,114.76772
-142.33882,114.76772
-137.43059,114.76772
-132.52235,114.76772
-127.61411,114.76772
-122.70588,114.76772
-117.79765,114.76772
-112.88941,114.76772
-107.98117,114.76772
-103.07294,114.76772
-98.164703,114.76772
-93.25647,114.76772
-90.802353,112.6424
-88.348236,112.6424
-88.348236,116.89305
-85.894112,112.6424
-85.894112,116.89305
-83.439995,116.89305
-83.439995,112.6424
-80.985878,116.89305
-80.985878,112.6424
-78.531761,112.6424
-78.531761,116.89305
-76.077644,112.6424
-76.077644,116.89305
-73.623528,116.89305
-73.623528,112.6424
-71.169411,116.89305
-71.169411,112.6424
-68.715294,112.6424
-68.715294,116.89305
-66.261177,112.6424
-66.261177,116.89305
-63.807056,116.89305
-63.807056,112.6424
-61.35294,116.89305
-61.35294,112.6424
-58.898823,112.6424
-58.898823,116.89305
-56.444706,112.6424
-56.444706,116.89305
-53.990585,116.89305
-53.990585,112.6424
-51.536469,116.89305
-51.536469,112.6424
-49.082352,112.6424
-49.082352,116.89305
-46.628235,112.6424
-46.628235,116.89305
-44.174118,116.89305
-44.174118,112.6424
-41.719997,116.89305
-41.719997,112.6424
-39.265881,112.6424
-39.265881,116.89305
-36.811764,112.6424
-36.811764,116.89305
-34.357647,116.89305
-34.357647,112.6424
-31.903528,116.89305
-31.903528,112.6424
-29.449411,112.6424
-29.449411,116.89305
-26.995293,112.6424
-26.995293,116.89305
-24.541176,116.89305
-24.541176,112.6424
-22.087059,116.89305
-22.087059,112.6424
-19.63294,112.6424
-19.63294,116.89305
-17.178823,112.6424
-17.178823,116.89305
-14.724706,116.89305
-14.724706,112.6424
-12.270588,116.89305
-12.270588,112.6424
-9.8164701,112.6424
-9.8164701,116.89305
-7.3623528,112.6424
-7.3623528,116.89305
-4.9082351,116.89305
-4.9082351,112.6424
-2.4541175,116.89305
-2.4541175,112.6424
0.0,112.6424
0.0,116.89305
2.4541175,112.6424
2.4541175,116.89305
4.9082351,116.89305
4.9082351,112.6424
7.3623528,116.89305
7.3623528,112.6424
9.8164701,112.6424
9.8164701,116.89305
12.270588,112.6424
12.270588,116.89305
14.724706,116.89305
14.724706,112.6424
17.178823,116.89305
17.178823,112.6424
19.63294,112.6424
19.63294,116.89305
22.087059,112.6424
22.087059,116.89305
24.541176,116.89305
24.541176,112.6424
26.995293,116.89305
26.995293,112.6424
29.449411,112.6424
29.449411,116.89305
31.903528,112.6424
31.903528,116.89305
34.357647,116.89305
34.357647,112.6424
36.811764,116.89305
36.811764,112.6424
39.265881,112.6424
39.265881,116.89305
41.719997,112.6424
41.719997,116.89305
44.174118,116.89305
44.174118,112.6424
46.628235,116.89305
46.628235,112.6424
49.082352,112.6424
49.082352,116.89305
51.536469,112.6424
51.536469,116.89305
53.990585,116.89305
53.990585,112.6424
56.444706,116.89305
56.444706,112.6424
58.898823,112.6424
58.898823,116.89305
61.35294,112.6424
61.35294,116.89305
63.807056,116.89305
63.807056,112.6424
66.261177,116.89305
66.261177,112.6424
68.715294,112.6424
68.715294,116.89305
71.169411,112.6424
71.169411,116.89305
73.623528,116.89305
73.623528,112.6424
76.077644,116.89305
76.077644,112.6424
78.531761,112.6424
78.531761,116.89305
80.985878,112.6424
80.985878,116.89305
83.439995,116.89305
83.439995,112.6424
85.894112,116.89305
85.894112,112.6424
88.348236,112.6424
88.348236,116.89305
90.802353,112.6424
93.25647,114.76772
98.164703,114.76772
103.07294,114.76772
107.98117,114.76772
112.88941,114.76772
117.79765,114.76772
122.70588,114.76772
127.61411,114.76772
132.52235,114.76772
137.43059,114.76772
142.33882,114.76772
147.24706,114.76772
152.15529,114.76772
157.06352,114.76772
161.97176,114.76772
166.87999,114.76772
171.78822,114.76772
176.69647,114.76772
181.60471,114.76772
186.51294,114.76772
191.42117,114.76772
196.32941,114.76772
201.23764,114.76772
206.14587,114.76772
211.05411,114.76772
215.96234,114.76772
220.87057,114.76772
225.77882,114.76772
230.68706,114.76772
235.59529,114.76772
240.50352,114.76772
245.41176,114.76772
-240.50352,123.26904
-235.59529,123.26904
-230.68706,123.26904
-225.77882,123.26904
-220.87057,123.26904
-215.96234,123.26904
-211.05411,123.26904
-206.14587,123.26904
-201.23764,123.26904
-196.32941,123.26904
-191.42117,123.26904
-186.51294,123.26904
-181.60471,123.26904
-176.69647,123.26904
-171.78822,123.26904
-166.87999,123.26904
-161.97176,123.26904
-157.06352,123.26904
-152.15529,123.26904
-147.24706,123.26904
-142.33882,123.26904
-137.43059,123.26904
-132.52235,123.26904
-127.61411,123.26904
-122.70588,123.26904
-117.79765,123.26904
-112.88941,123.26904
-107.98117,123.26904
-103.07294,123.26904
-98.164703,123.26904
-93.25647,123.26904
-88.348236,123.26904
-85.894112,121.14371
-83.439995,121.14371
-83.439995,125.39436
-80.985878,121.14371
-80.985878,125.39436
-78.531761,125.39436
-78.531761,121.14371
-76.077644,125.39436
-76.077644,121.14371
-73.623528,121.14371
-73.623528,125.39436
-71.169411,121.14371
-71.169411,125.39436
-68.715294,125.39436
-68.715294,121.14371
-66.261177,125.39436
-66.261177,121.14371
-63.807056,121.14371
-63.807056,125.39436
-61.35294,121.14371
-61.35294,125.39436
-58.898823,125.39436
-58.898823,121.14371
-56.444706,125.39436
-56.444706,121.14371
-53.990585,121.14371
-53.990585,125.39436
-51.536469,121.14371
-51.536469,125.39436
-49.082352,125.39436
-49.082352,121.14371
-46.628235,125.39436
-46.628235,121.14371
-44.174118,121.14371
-44.174118,125.39436
-41.719997,121.14371
-41.719997,125.39436
-39.265881,125.39436
-39.265881,121.14371
-36.811764,125.39436
-36.811764,121.14371
-34.357647,121.14371
-34.357647,125.39436
-31.903528,121.14371
-31.903528,125.39436
-29.449411,125.39436
-29.449411,121.14371
-26.995293,125.39436
-26.995293,121.14371
-24.541176,121.14371
-24.541176,125.39436
-22.087059,121.14371
-22.087059,125.39436
